event_id,event_date,year,event_type,actor_1,actor_2,country,fatalities,location,latitude,longitude,notes,event_type_score,severity,closest_border_km,closest_border_temple_km,y_km,x_km,grid_x,grid_y,grid_id,days_since_last_event_in_area,total_events_in_area,total_fatalities_in_area,events_last_30_days_in_area,events_last_90_days_in_area,tempo_risk,border_risk,temple_risk
460.0,2015-11-14,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,49.0,81,14,1.0,3.0,0.02,0.032116318010179376,0.0053807368067541935
460.0,2015-12-12,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,28.0,81,14,0.0,0.0,0.034482758620689655,0.032116318010179376,0.0053807368067541935
460.0,2015-12-12,2015,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,2.0,3.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2016-01-16,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,2.0,4.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2016-08-20,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,217.0,81,14,0.0,0.0,0.0045871559633027525,0.032116318010179376,0.0053807368067541935
460.0,2016-09-03,2016,violence against civilians,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,14.0,81,14,1.0,1.0,0.06666666666666667,0.032116318010179376,0.0053807368067541935
460.0,2016-12-24,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,112.0,81,14,0.0,0.0,0.008849557522123894,0.032116318010179376,0.0053807368067541935
460.0,2016-12-31,2016,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2016-12-31,2016,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2017-12-30,2017,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,364.0,81,14,0.0,1.0,0.0027397260273972603,0.032116318010179376,0.0053807368067541935
460.0,2018-03-24,2018,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,84.0,81,14,0.0,0.0,0.011764705882352941,0.032116318010179376,0.0053807368067541935
460.0,2018-12-08,2018,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,259.0,81,14,0.0,0.0,0.0038461538461538464,0.032116318010179376,0.0053807368067541935
460.0,2019-02-09,2019,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,63.0,81,14,0.0,1.0,0.015625,0.032116318010179376,0.0053807368067541935
460.0,2019-08-31,2019,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,203.0,81,14,0.0,0.0,0.004901960784313725,0.032116318010179376,0.0053807368067541935
460.0,2019-10-19,2019,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,49.0,81,14,0.0,0.0,0.02,0.032116318010179376,0.0053807368067541935
460.0,2019-12-28,2019,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,70.0,81,14,0.0,0.0,0.014084507042253521,0.032116318010179376,0.0053807368067541935
460.0,2019-12-28,2019,violence against civilians,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Political violence,4,6,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,1.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2020-02-01,2020,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,1.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2020-04-25,2020,strategic developments,Banteay Meanchey,1,cambodia,1,Southeast Asia,13.7998,103.0782,Strategic developments,2,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,84.0,81,14,1.0,2.0,0.011764705882352941,0.032116318010179376,0.0053807368067541935
460.0,2020-05-30,2020,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,2.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2020-09-05,2020,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,98.0,81,14,0.0,0.0,0.010101010101010102,0.032116318010179376,0.0053807368067541935
460.0,2021-08-28,2021,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,357.0,81,14,0.0,1.0,0.002793296089385475,0.032116318010179376,0.0053807368067541935
460.0,2024-04-20,2024,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,966.0,81,14,0.0,0.0,0.001034126163391934,0.032116318010179376,0.0053807368067541935
460.0,2025-03-01,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,315.0,81,14,0.0,1.0,0.0031645569620253164,0.032116318010179376,0.0053807368067541935
460.0,2025-07-19,2025,violence against civilians,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,140.0,81,14,0.0,0.0,0.0070921985815602835,0.032116318010179376,0.0053807368067541935
460.0,2025-08-23,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,0.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2025-08-30,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,1.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
460.0,2025-10-04,2025,protests,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Demonstrations,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,35.0,81,14,0.0,1.0,0.027777777777777776,0.032116318010179376,0.0053807368067541935
460.0,2025-11-15,2025,strategic developments,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Strategic developments,2,2,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,42.0,81,14,1.0,2.0,0.023255813953488372,0.032116318010179376,0.0053807368067541935
460.0,2025-12-13,2025,battles,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,5,5,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,28.0,81,14,1.0,3.0,0.034482758620689655,0.032116318010179376,0.0053807368067541935
460.0,2025-12-13,2025,explosions/remote violence,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2025-12-13,2025,explosions/remote violence,Banteay Meanchey,1,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,0.0,81,14,0.0,0.0,1.0,0.032116318010179376,0.0053807368067541935
460.0,2025-12-20,2025,explosions/remote violence,Banteay Meanchey,2,cambodia,0,Southeast Asia,13.7998,103.0782,Political violence,4,4,30.13681959691166,184.84815349911662,1534.4677487095817,11130.930103188328,11130.0,1530.0,11130.0_1530.0,7.0,81,14,0.0,1.0,0.125,0.032116318010179376,0.0053807368067541935
472.0,2010-01-30,2010,violence against civilians,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,365.0,43,37,0.0,1.0,0.00273224043715847,0.04476055590133073,0.00987800341061725
472.0,2010-02-27,2010,violence against civilians,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,28.0,43,37,0.0,0.0,0.034482758620689655,0.04476055590133073,0.00987800341061725
472.0,2010-03-06,2010,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2010-03-06,2010,riots,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,3,3,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,0.0,0.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2010-03-06,2010,violence against civilians,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Political violence,4,6,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,0.0,0.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2010-04-17,2010,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,42.0,43,37,0.0,0.0,0.023255813953488372,0.04476055590133073,0.00987800341061725
472.0,2010-05-22,2010,strategic developments,Oddar Meanchey,2,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,35.0,43,37,0.0,0.0,0.027777777777777776,0.04476055590133073,0.00987800341061725
472.0,2010-05-29,2010,explosions/remote violence,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Political violence,4,6,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2010-06-05,2010,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2010-08-28,2010,protests,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Demonstrations,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,84.0,43,37,0.0,0.0,0.011764705882352941,0.04476055590133073,0.00987800341061725
472.0,2010-09-18,2010,strategic developments,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,21.0,43,37,0.0,0.0,0.045454545454545456,0.04476055590133073,0.00987800341061725
472.0,2011-04-16,2011,battles,Oddar Meanchey,1,cambodia,6,Southeast Asia,14.1607,103.7809,Political violence,5,7,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,210.0,43,37,1.0,1.0,0.004739336492890996,0.04476055590133073,0.00987800341061725
472.0,2011-04-23,2011,battles,Oddar Meanchey,6,cambodia,10,Southeast Asia,14.1607,103.7809,Political violence,5,7,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2011-04-23,2011,strategic developments,Oddar Meanchey,1,cambodia,3,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,1.0,1.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2011-04-30,2011,battles,Oddar Meanchey,4,cambodia,2,Southeast Asia,14.1607,103.7809,Political violence,5,7,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,0.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2011-07-09,2011,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,70.0,43,37,0.0,0.0,0.014084507042253521,0.04476055590133073,0.00987800341061725
472.0,2011-07-16,2011,battles,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Political violence,5,7,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,1.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2011-08-06,2011,strategic developments,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,21.0,43,37,1.0,2.0,0.045454545454545456,0.04476055590133073,0.00987800341061725
472.0,2011-10-08,2011,protests,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Demonstrations,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,63.0,43,37,1.0,1.0,0.015625,0.04476055590133073,0.00987800341061725
472.0,2011-10-15,2011,protests,Oddar Meanchey,2,cambodia,0,Southeast Asia,14.1607,103.7809,Demonstrations,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,0.0,3.0,0.125,0.04476055590133073,0.00987800341061725
472.0,2012-03-31,2012,strategic developments,Oddar Meanchey,1,cambodia,2,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,168.0,43,37,1.0,2.0,0.005917159763313609,0.04476055590133073,0.00987800341061725
472.0,2012-04-21,2012,explosions/remote violence,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,21.0,43,37,1.0,3.0,0.045454545454545456,0.04476055590133073,0.00987800341061725
472.0,2012-07-07,2012,strategic developments,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,77.0,43,37,0.0,3.0,0.01282051282051282,0.04476055590133073,0.00987800341061725
472.0,2012-09-08,2012,strategic developments,Oddar Meanchey,1,cambodia,3,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,63.0,43,37,1.0,3.0,0.015625,0.04476055590133073,0.00987800341061725
472.0,2013-03-02,2013,strategic developments,Oddar Meanchey,2,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,175.0,43,37,1.0,1.0,0.005681818181818182,0.04476055590133073,0.00987800341061725
472.0,2013-04-27,2013,violence against civilians,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Political violence,4,6,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,56.0,43,37,0.0,0.0,0.017543859649122806,0.04476055590133073,0.00987800341061725
472.0,2013-07-27,2013,strategic developments,Oddar Meanchey,1,cambodia,3,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,91.0,43,37,2.0,2.0,0.010869565217391304,0.04476055590133073,0.00987800341061725
472.0,2013-11-16,2013,strategic developments,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,112.0,43,37,1.0,1.0,0.008849557522123894,0.04476055590133073,0.00987800341061725
472.0,2015-08-22,2015,strategic developments,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,644.0,43,37,0.0,0.0,0.0015503875968992248,0.04476055590133073,0.00987800341061725
472.0,2015-09-12,2015,violence against civilians,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,21.0,43,37,2.0,4.0,0.045454545454545456,0.04476055590133073,0.00987800341061725
472.0,2015-10-10,2015,protests,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Demonstrations,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,28.0,43,37,3.0,5.0,0.034482758620689655,0.04476055590133073,0.00987800341061725
472.0,2016-10-08,2016,strategic developments,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,364.0,43,37,4.0,6.0,0.0027397260273972603,0.04476055590133073,0.00987800341061725
472.0,2017-01-28,2017,strategic developments,Oddar Meanchey,1,cambodia,1,Southeast Asia,14.1607,103.7809,Strategic developments,2,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,112.0,43,37,3.0,4.0,0.008849557522123894,0.04476055590133073,0.00987800341061725
472.0,2017-05-20,2017,protests,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Demonstrations,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,112.0,43,37,3.0,3.0,0.008849557522123894,0.04476055590133073,0.00987800341061725
472.0,2019-06-15,2019,strategic developments,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,756.0,43,37,5.0,7.0,0.001321003963011889,0.04476055590133073,0.00987800341061725
472.0,2021-02-13,2021,strategic developments,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,609.0,43,37,1.0,2.0,0.001639344262295082,0.04476055590133073,0.00987800341061725
472.0,2022-05-21,2022,violence against civilians,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,462.0,43,37,2.0,3.0,0.0021598272138228943,0.04476055590133073,0.00987800341061725
472.0,2025-07-26,2025,battles,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,5,5,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,1162.0,43,37,4.0,6.0,0.0008598452278589854,0.04476055590133073,0.00987800341061725
472.0,2025-07-26,2025,explosions/remote violence,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,3.0,5.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2025-12-06,2025,explosions/remote violence,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,133.0,43,37,7.0,9.0,0.007462686567164179,0.04476055590133073,0.00987800341061725
472.0,2025-12-06,2025,explosions/remote violence,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,6.0,8.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2025-12-06,2025,strategic developments,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Strategic developments,2,2,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,0.0,43,37,8.0,10.0,1.0,0.04476055590133073,0.00987800341061725
472.0,2025-12-13,2025,explosions/remote violence,Oddar Meanchey,1,cambodia,0,Southeast Asia,14.1607,103.7809,Political violence,4,4,21.34109876124818,100.23503287366376,1574.597997735603,11189.250735484957,11180.0,1570.0,11180.0_1570.0,7.0,43,37,2.0,2.0,0.125,0.04476055590133073,0.00987800341061725
